OBJECTID,org_id,agency,route_id,route_type,route_name,shape_id,n_trips,base64_url,Shape_Length
2813,recw3mRsmKDTNnVlT,San Mateo County Transit District,295,3,Hillsdale Mall - Redwood City Transit Center,2950482,12,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.169165013569491
2814,recw3mRsmKDTNnVlT,San Mateo County Transit District,295,3,Hillsdale Mall - Redwood City Transit Center,2950483,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.158448858269712
2815,recw3mRsmKDTNnVlT,San Mateo County Transit District,295,3,Hillsdale Mall - Redwood City Transit Center,2950484,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.232100503510978
2816,recw3mRsmKDTNnVlT,San Mateo County Transit District,295,3,Hillsdale Mall - Redwood City Transit Center,2950485,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.242816660056023
2817,recw3mRsmKDTNnVlT,San Mateo County Transit District,296,3,Redwood City Transit Center - Bayshore/Donohoe,2960348,54,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.174420922847728
2818,recw3mRsmKDTNnVlT,San Mateo County Transit District,296,3,Redwood City Transit Center - Bayshore/Donohoe,2960349,58,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.164791861758934
2819,recw3mRsmKDTNnVlT,San Mateo County Transit District,296O,3,Redwood City TC- Palo Alto TC,296O0045,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.1722340538157
2820,recw3mRsmKDTNnVlT,San Mateo County Transit District,296O,3,Redwood City TC- Palo Alto TC,296O0049,6,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.165740856761516
2821,recw3mRsmKDTNnVlT,San Mateo County Transit District,30,3,Daly City BART - Thomas R Pollicita Middle School,300006,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0590708768587232
2822,recw3mRsmKDTNnVlT,San Mateo County Transit District,30,3,Daly City BART - Thomas R Pollicita Middle School,300007,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0662236472859184
2823,recw3mRsmKDTNnVlT,San Mateo County Transit District,35,3,El Camino High - Warwick/Christen,350082,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0748494732679105
2824,recw3mRsmKDTNnVlT,San Mateo County Transit District,35,3,El Camino High - Warwick/Christen,350100,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0655779718652298
2825,recw3mRsmKDTNnVlT,San Mateo County Transit District,35,3,El Camino High - Warwick/Christen,350110,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0525410572813201
2826,recw3mRsmKDTNnVlT,San Mateo County Transit District,35,3,El Camino High - Warwick/Christen,350111,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0737026206189877
2827,recw3mRsmKDTNnVlT,San Mateo County Transit District,37,3,Hillside/Grove - Alta Loma School,370052,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.112349223871969
2828,recw3mRsmKDTNnVlT,San Mateo County Transit District,37,3,Hillside/Grove - Alta Loma School,370053,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.106044425267744
2829,recw3mRsmKDTNnVlT,San Mateo County Transit District,397,3,San Francisco - Palo Alto Transit Ctr,3970536,3,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.663942464717978
2830,recw3mRsmKDTNnVlT,San Mateo County Transit District,397,3,San Francisco - Palo Alto Transit Ctr,3970541,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.654948922696115
2831,recw3mRsmKDTNnVlT,San Mateo County Transit District,40,3,IBL  Middle School - San Bruno BART,400071,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.159576111976245
2832,recw3mRsmKDTNnVlT,San Mateo County Transit District,40,3,IBL  Middle School - San Bruno BART,400072,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.153994486906783
2833,recw3mRsmKDTNnVlT,San Mateo County Transit District,40,3,IBL  Middle School - San Bruno BART,400079,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.156178698466496
2834,recw3mRsmKDTNnVlT,San Mateo County Transit District,40,3,IBL  Middle School - San Bruno BART,400080,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.161760323535958
2835,recw3mRsmKDTNnVlT,San Mateo County Transit District,41,3,Parkside IL - San Bruno BART,410015,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0641682288238724
2836,recw3mRsmKDTNnVlT,San Mateo County Transit District,41,3,Parkside IL - San Bruno BART,410028,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0644067079078218
2837,recw3mRsmKDTNnVlT,San Mateo County Transit District,42,3,Pacifica - Parkside IL,420025,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.187427732315545
2838,recw3mRsmKDTNnVlT,San Mateo County Transit District,42,3,Pacifica - Parkside IL,420030,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.18585457643769
2839,recw3mRsmKDTNnVlT,San Mateo County Transit District,46,3,Burlingame School - Carolan (Burlingame Caltrain),460107,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0616555045409099
2840,recw3mRsmKDTNnVlT,San Mateo County Transit District,46,3,Burlingame School - Carolan (Burlingame Caltrain),460115,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0908444548368153
2841,recw3mRsmKDTNnVlT,San Mateo County Transit District,46,3,Burlingame School - Carolan (Burlingame Caltrain),460121,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0871124861446823
2842,recw3mRsmKDTNnVlT,San Mateo County Transit District,49,3,Brisbane - Terra Nova High,490070,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.281508101515556
2843,recw3mRsmKDTNnVlT,San Mateo County Transit District,49,3,Brisbane - Terra Nova High,490071,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.277576377489413
2844,recw3mRsmKDTNnVlT,San Mateo County Transit District,50,3,Bay STEM Academy - Hillsdale Shopping Center,500018,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0649066073414642
2845,recw3mRsmKDTNnVlT,San Mateo County Transit District,51,3,Foster City - Hillsdale HS,510024,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.148950068024651
2846,recw3mRsmKDTNnVlT,San Mateo County Transit District,51,3,Foster City - Hillsdale HS,510025,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.149708874482347
2847,recw3mRsmKDTNnVlT,San Mateo County Transit District,53,3,Peninsula/Humboldt - Borel MS,530130,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0811388109232371
2848,recw3mRsmKDTNnVlT,San Mateo County Transit District,53,3,Peninsula/Humboldt - Borel MS,530133,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0800725328203294
2849,recw3mRsmKDTNnVlT,San Mateo County Transit District,53P,3,Peninsula/Humboldt - Borel MS via Poplar,53P0031,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.153774054531858
2850,recw3mRsmKDTNnVlT,San Mateo County Transit District,53P,3,Peninsula/Humboldt - Borel MS via Poplar,53P0037,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.127427233782388
2851,recw3mRsmKDTNnVlT,San Mateo County Transit District,54,3,Bowditch School - Hillsdale/Norfolk,540035,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.109531438151215
2852,recw3mRsmKDTNnVlT,San Mateo County Transit District,54,3,Bowditch School - Hillsdale/Norfolk,540121,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0544092328969128
2853,recw3mRsmKDTNnVlT,San Mateo County Transit District,54,3,Bowditch School - Hillsdale/Norfolk,540126,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.113623558287595
2854,recw3mRsmKDTNnVlT,San Mateo County Transit District,56,3,Aragon HS - Polhemus/Paul Scannell,560040,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.129356882116527
2855,recw3mRsmKDTNnVlT,San Mateo County Transit District,56,3,Aragon HS - Polhemus/Paul Scannell,560050,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.116022394130772
2856,recw3mRsmKDTNnVlT,San Mateo County Transit District,57,3,Edgewater/Beach Park - Hillsdale High,570044,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.1094716054957
2857,recw3mRsmKDTNnVlT,San Mateo County Transit District,57,3,Edgewater/Beach Park - Hillsdale High,570066,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.117543491944436
2858,recw3mRsmKDTNnVlT,San Mateo County Transit District,58,3,Borel School - Polhemus/Paul Scannell,580057,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.108421833757545
2859,recw3mRsmKDTNnVlT,San Mateo County Transit District,58,3,Borel School - Polhemus/Paul Scannell,580066,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.109339375736968
2860,recw3mRsmKDTNnVlT,San Mateo County Transit District,59,3,Hillsdale/Norfolk - Aragon High,590072,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0729981197184863
2861,recw3mRsmKDTNnVlT,San Mateo County Transit District,59,3,Hillsdale/Norfolk - Aragon High,590089,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0805601186588804
2862,recw3mRsmKDTNnVlT,San Mateo County Transit District,60,3,Ralston School - Bridge/Bowsprit via Chula Vista,600226,3,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.132275957703442
2863,recw3mRsmKDTNnVlT,San Mateo County Transit District,60,3,Ralston School - Bridge/Bowsprit via Chula Vista,600227,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.103637000804436
2864,recw3mRsmKDTNnVlT,San Mateo County Transit District,60,3,Ralston School - Bridge/Bowsprit via Chula Vista,600228,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.110236965309106
2865,recw3mRsmKDTNnVlT,San Mateo County Transit District,60,3,Ralston School - Bridge/Bowsprit via Chula Vista,600229,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.12958874807529
2866,recw3mRsmKDTNnVlT,San Mateo County Transit District,61,3,San Carlos Caltrain - Alameda/Ralston,610104,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.122429858041531
2867,recw3mRsmKDTNnVlT,San Mateo County Transit District,61,3,San Carlos Caltrain - Alameda/Ralston,610112,3,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.118731836717058
2868,recw3mRsmKDTNnVlT,San Mateo County Transit District,62,3,Hillsdale - Alameda & Ralston,620088,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.132796840763834
2869,recw3mRsmKDTNnVlT,San Mateo County Transit District,62,3,Hillsdale - Alameda & Ralston,620099,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.130481744338502
2870,recw3mRsmKDTNnVlT,San Mateo County Transit District,67,3,Bridge/Bowsprit - Ralston School,670143,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.124998929024511
2871,recw3mRsmKDTNnVlT,San Mateo County Transit District,67,3,Bridge/Bowsprit - Ralston School,670144,3,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.120904149244994
2872,recw3mRsmKDTNnVlT,San Mateo County Transit District,67,3,Bridge/Bowsprit - Ralston School,670145,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0791294906814599
2873,recw3mRsmKDTNnVlT,San Mateo County Transit District,68,3,Hiller/Wessex - Ralston School,680064,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.045709556221586
2874,recw3mRsmKDTNnVlT,San Mateo County Transit District,68,3,Hiller/Wessex - Ralston School,680066,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0715426999416678
2875,recw3mRsmKDTNnVlT,San Mateo County Transit District,68,3,Hiller/Wessex - Ralston School,680129,3,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0685336199266436
2876,recw3mRsmKDTNnVlT,San Mateo County Transit District,713,3,SF Transit Center - San Francisco International,7130033,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.269603887983487
2877,recw3mRsmKDTNnVlT,San Mateo County Transit District,713,3,SF Transit Center - San Francisco International,7130035,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.270452793054692
2878,recw3mRsmKDTNnVlT,San Mateo County Transit District,72,3,Marlborough/Dumbarton - Selby Lane School,720009,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0235931770374989
2879,recw3mRsmKDTNnVlT,San Mateo County Transit District,72,3,Marlborough/Dumbarton - Selby Lane School,720077,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0402517678724276
2880,recw3mRsmKDTNnVlT,San Mateo County Transit District,73,3,G & Industrial - Clifford School,730037,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0429589024830313
2881,recw3mRsmKDTNnVlT,San Mateo County Transit District,73,3,G & Industrial - Clifford School,730058,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0451095315927293
2882,recw3mRsmKDTNnVlT,San Mateo County Transit District,78,3,Redwood City Caltrain - Woodside HS,780017,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0708841031275593
2883,recw3mRsmKDTNnVlT,San Mateo County Transit District,78,3,Redwood City Caltrain - Woodside HS,780018,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.07873798564558
2884,recw3mRsmKDTNnVlT,San Mateo County Transit District,79,3,Kennedy MS - Florence/17th,790111,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0881087834262266
2885,recw3mRsmKDTNnVlT,San Mateo County Transit District,79,3,Kennedy MS - Florence/17th,790115,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0757793337186808
2886,recw3mRsmKDTNnVlT,San Mateo County Transit District,81,3,MAHS - East Palo Alto,810062,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.089963176321121
2887,recw3mRsmKDTNnVlT,San Mateo County Transit District,81,3,MAHS - East Palo Alto,810070,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.125608724702855
2888,recw3mRsmKDTNnVlT,San Mateo County Transit District,81,3,MAHS - East Palo Alto,810091,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.12309339982334
2889,recw3mRsmKDTNnVlT,San Mateo County Transit District,81,3,MAHS - East Palo Alto,810107,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.098588626154757
2890,recw3mRsmKDTNnVlT,San Mateo County Transit District,82,3,Bay/Marsh - Hillview School,820053,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.084126256551465
2891,recw3mRsmKDTNnVlT,San Mateo County Transit District,82,3,Bay/Marsh - Hillview School,820056,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.100916473199317
2892,recw3mRsmKDTNnVlT,San Mateo County Transit District,83,3,Hillview School - Bay/Marsh,830106,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.112867450290645
2893,recw3mRsmKDTNnVlT,San Mateo County Transit District,83,3,Hillview School - Bay/Marsh,830110,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.122656808781899
2894,recw3mRsmKDTNnVlT,San Mateo County Transit District,85,3,Ormondale School - La Honda/Grandview,850117,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.247930813902531
2895,recw3mRsmKDTNnVlT,San Mateo County Transit District,86,3,Sharon Heights - Menlo-Atherton High School,860082,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.053281354312759
2896,recw3mRsmKDTNnVlT,San Mateo County Transit District,86,3,Sharon Heights - Menlo-Atherton High School,860093,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0566284907485743
2897,recw3mRsmKDTNnVlT,San Mateo County Transit District,87,3,Woodside High - Portola Valley,870075,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.2104207295643
2898,recw3mRsmKDTNnVlT,San Mateo County Transit District,88,3,Bay/Marsh - Encinal School,880049,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0758860335692784
2899,recw3mRsmKDTNnVlT,San Mateo County Transit District,CSM,3,College of San Mateo - Downtown San Mateo,CSM0039,26,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0654115112285335
2900,recw3mRsmKDTNnVlT,San Mateo County Transit District,CSM,3,College of San Mateo - Downtown San Mateo,CSM0040,26,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.0684510152820074
2901,recw3mRsmKDTNnVlT,San Mateo County Transit District,ECR,3,Daly City BART - Palo Alto Transit Ctr,ECR1152,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.166408345959885
2902,recw3mRsmKDTNnVlT,San Mateo County Transit District,ECR,3,Daly City BART - Palo Alto Transit Ctr,ECR1164,70,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.449848811938099
2903,recw3mRsmKDTNnVlT,San Mateo County Transit District,ECR,3,Daly City BART - Palo Alto Transit Ctr,ECR1165,70,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.448540871295386
2904,recw3mRsmKDTNnVlT,San Mateo County Transit District,ECR,3,Daly City BART - Palo Alto Transit Ctr,ECR1166,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.124720996885321
2905,recw3mRsmKDTNnVlT,San Mateo County Transit District,ECR,3,Daly City BART - Palo Alto Transit Ctr,ECR1167,1,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.172091699777504
2906,recw3mRsmKDTNnVlT,San Mateo County Transit District,ECRO,3,Daly City - SFO,ECRO0035,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.154298660929438
2907,recw3mRsmKDTNnVlT,San Mateo County Transit District,ECRO,3,Daly City - SFO,ECRO0036,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.159048731574975
2908,recw3mRsmKDTNnVlT,San Mateo County Transit District,EPX,3,East Palo Alto - San Bruno BART and San Francisco,EPX0044,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.600018291482406
2909,recw3mRsmKDTNnVlT,San Mateo County Transit District,EPX,3,East Palo Alto - San Bruno BART and San Francisco,EPX0045,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.593530644360009
2910,recw3mRsmKDTNnVlT,San Mateo County Transit District,EPX,3,East Palo Alto - San Bruno BART and San Francisco,EPX0046,14,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.43837660831764
2911,recw3mRsmKDTNnVlT,San Mateo County Transit District,EPX,3,East Palo Alto - San Bruno BART and San Francisco,EPX0047,15,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.428182627889231
2912,recw3mRsmKDTNnVlT,San Mateo County Transit District,FCX,3,Foster City - San Francisco,FCX0075,5,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TTQ==,0.413201793670245
