OBJECTID,route_id,direction_id,time_period,speed_mph,district_name,org_id,agency,base64_url,route_name,Shape_Length
10941,12N,1,all_day,31.4829325,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - San Luis Obispo / Morro Bay / Los Osos,0.307323433081416
10942,21,1,offpeak,19.23300787,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,SCT - Pismo Beach / Shell Beach / Grover Beach / Oceano / Arroyo Grande,0.258183694045514
10943,21,1,peak,17.22751826,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,SCT - Pismo Beach / Shell Beach / Grover Beach / Oceano / Arroyo Grande,0.258183694045514
10944,21,1,all_day,17.83737533,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,SCT - Pismo Beach / Shell Beach / Grover Beach / Oceano / Arroyo Grande,0.258183694045514
10945,28,0,offpeak,11.11569394,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,SCT - Grover Beach / Oceano / Arroyo Grande,0.182210298873569
10946,28,0,peak,16.18170147,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,SCT - Grover Beach / Oceano / Arroyo Grande,0.182210298873569
10947,28,0,all_day,13.16116155,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,SCT - Grover Beach / Oceano / Arroyo Grande,0.182210298873569
10948,A,1,offpeak,11.6977302,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==, ,0.197759594027719
10949,A,1,peak,16.37124362,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==, ,0.197759594027719
10950,A,1,all_day,13.7021742,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==, ,0.197759594027719
10951,B,0,offpeak,12.44246431,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==, ,0.202640397922796
10952,B,0,peak,12.36175244,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==, ,0.202640397922796
10953,B,0,all_day,12.39428967,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==, ,0.202640397922796
10954,9N,1,offpeak,27.23987434,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Paso Robles / Cuesta College North / San Miguel,0.550643941930177
10955,9N,1,peak,27.57728116,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Paso Robles / Cuesta College North / San Miguel,0.550643941930177
10956,9N,1,all_day,27.39769332,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Paso Robles / Cuesta College North / San Miguel,0.550643941930177
10957,15N,1,offpeak,38.62867048,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Morro Bay / San Simeon,0.453132344040493
10958,15N,1,peak,35.69701325,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Morro Bay / San Simeon,0.453132344040493
10959,15N,1,all_day,36.95787431,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Morro Bay / San Simeon,0.453132344040493
10960,9S,0,offpeak,26.56156086,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA -  Cuesta College North / Paso Robles,0.5410288477854
10961,9S,0,peak,25.77201914,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA -  Cuesta College North / Paso Robles,0.5410288477854
10962,9S,0,all_day,26.13095151,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA -  Cuesta College North / Paso Robles,0.5410288477854
10963,10S,0,offpeak,32.84894215,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - San Luis Obispo / Santa Maria,0.625783722361793
10964,10S,0,peak,33.0942498,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - San Luis Obispo / Santa Maria,0.625783722361793
10965,10S,0,all_day,32.97991116,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - San Luis Obispo / Santa Maria,0.625783722361793
10966,15S,0,offpeak,35.89680601,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - San Simeon / Morro Bay,0.45117364430287
10967,15S,0,peak,37.34197991,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - San Simeon / Morro Bay,0.45117364430287
10968,15S,0,all_day,36.60573479,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - San Simeon / Morro Bay,0.45117364430287
10969,12S,0,offpeak,22.96895566,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Los Osos / Morro Bay / San Luis Obispo,0.405074967264825
10970,12S,0,peak,26.03228052,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Los Osos / Morro Bay / San Luis Obispo,0.405074967264825
10971,12S,0,all_day,24.37719796,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Los Osos / Morro Bay / San Luis Obispo,0.405074967264825
10972,10N,1,offpeak,30.53794631,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Santa Maria / San Luis Obispo,0.591869603352487
10973,10N,1,peak,30.71753057,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Santa Maria / San Luis Obispo,0.591869603352487
10974,10N,1,all_day,30.64032023,05 - San Luis Obispo,reciakGBN1DP9dK9N,San Luis Obispo Regional Transit Authority,aHR0cHM6Ly9zbG8uY29ubmV4aW9uei5uZXQvcnR0L3B1YmxpYy9yZXNvdXJjZS9ndGZzLnppcA==,RTA - Santa Maria / San Luis Obispo,0.591869603352487
10975,2,1,offpeak,13.38642014,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.102196431863267
10976,2,1,offpeak,13.38642014,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.102196431863267
10977,2,1,peak,12.4728682,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.102196431863267
10978,2,1,peak,12.4728682,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.102196431863267
10979,2,1,all_day,12.91138364,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.102196431863267
10980,2,1,all_day,12.91138364,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.102196431863267
10981,2,0,offpeak,13.04544807,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.0969473174837278
10982,2,0,offpeak,13.04544807,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.0969473174837278
10983,2,0,peak,14.6241931,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.0969473174837278
10984,2,0,peak,14.6241931,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.0969473174837278
10985,2,0,all_day,13.92394615,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.0969473174837278
10986,2,0,all_day,13.92394615,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Crest,0.0969473174837278
10987,5,0,offpeak,15.80206038,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.108253998313634
10988,5,0,offpeak,15.80206038,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.108253998313634
10989,5,0,peak,17.17394511,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.108253998313634
10990,5,0,peak,17.17394511,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.108253998313634
10991,5,0,all_day,16.52500118,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.108253998313634
10992,5,0,all_day,16.52500118,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.108253998313634
10993,5,1,offpeak,15.03066025,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.118544611588517
10994,5,1,offpeak,15.03066025,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.118544611588517
10995,5,1,peak,14.18538022,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.118544611588517
10996,5,1,peak,14.18538022,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.118544611588517
10997,5,1,all_day,14.51789061,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.118544611588517
10998,5,1,all_day,14.51789061,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Six Flags,0.118544611588517
10999,R,0,offpeak,21.47093708,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.610226811734992
11000,R,0,offpeak,21.47093708,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.610226811734992
11001,R,0,peak,20.37962258,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.610226811734992
11002,R,0,peak,20.37962258,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.610226811734992
11003,R,0,all_day,21.01491264,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.610226811734992
11004,R,0,all_day,21.01491264,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.610226811734992
11005,R,1,offpeak,24.81672227,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.272659592400599
11006,R,1,offpeak,24.81672227,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.272659592400599
11007,R,1,peak,28.33639868,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.272659592400599
11008,R,1,peak,28.33639868,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.272659592400599
11009,R,1,all_day,27.04524489,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.272659592400599
11010,R,1,all_day,27.04524489,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Red Line,0.272659592400599
11011,Y,0,offpeak,23.09995671,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.346779296874988
11012,Y,0,offpeak,23.09995671,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.346779296874988
11013,Y,0,peak,29.50954578,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.346779296874988
11014,Y,0,peak,29.50954578,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.346779296874988
11015,Y,0,all_day,25.27686005,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.346779296874988
11016,Y,0,all_day,25.27686005,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.346779296874988
11017,Y,1,offpeak,33.74194397,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.341972057367926
11018,Y,1,offpeak,33.74194397,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.341972057367926
11019,Y,1,peak,33.77144041,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.341972057367926
11020,Y,1,peak,33.77144041,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.341972057367926
11021,Y,1,all_day,33.7615604,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.341972057367926
11022,Y,1,all_day,33.7615604,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Yellow Line,0.341972057367926
11023,8,0,offpeak,18.33084764,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.0725431102590728
11024,8,0,offpeak,18.33084764,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.0725431102590728
11025,8,0,peak,19.23390441,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.0725431102590728
11026,8,0,peak,19.23390441,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.0725431102590728
11027,8,0,all_day,18.83792049,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.0725431102590728
11028,8,0,all_day,18.83792049,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.0725431102590728
11029,8,1,offpeak,18.79852091,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.167194681336203
11030,8,1,offpeak,18.79852091,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.167194681336203
11031,8,1,peak,18.39866965,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.167194681336203
11032,8,1,peak,18.39866965,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.167194681336203
11033,8,1,all_day,18.57283314,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.167194681336203
11034,8,1,all_day,18.57283314,04 - Oakland,rec7ShjfgRPLU0yjY,Solano Transportation Authority,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Glen Cove,0.167194681336203
11035,6,0,offpeak,15.24714878,04 - Oakland,reclLbvvKE1V4zsZg,Solano County Transit,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TVA==,Tennessee,0.138505324014211
